,Year,ACCIDENT_TYPE,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,ALCOHOL_RELATED,TOTAL_PERSONS,INJ_OR_FATAL,DRIVER,OLD_DRIVER,YOUNG_DRIVER
3158,2018,Collision with vehicle,T intersection,Serious injury accident,Not known,No,21,9,13,2,2
3159,2018,Collision with vehicle,Unknown,Other injury accident,50 km/hr,No,1,1,1,0,0
3160,2018,Collision with vehicle,Unknown,Other injury accident,60 km/hr,No,6,3,3,0,0
3161,2018,Collision with vehicle,Unknown,Other injury accident,80 km/hr,No,3,2,1,0,1
3162,2018,Collision with vehicle,Unknown,Other injury accident,Camping grounds or off road,No,2,2,1,0,0
3163,2018,Collision with vehicle,Unknown,Serious injury accident,40 km/hr,No,2,1,1,0,0
3164,2018,Collision with vehicle,Unknown,Serious injury accident,60 km/hr,No,13,4,6,0,0
3165,2018,Collision with vehicle,Y intersection,Other injury accident,100 km/hr,No,9,2,4,0,0
3166,2018,Collision with vehicle,Y intersection,Other injury accident,40 km/hr,No,6,1,4,0,0
3167,2018,Collision with vehicle,Y intersection,Other injury accident,50 km/hr,No,2,1,2,0,2
3168,2018,Collision with vehicle,Y intersection,Other injury accident,60 km/hr,No,18,6,11,0,2
3169,2018,Collision with vehicle,Y intersection,Other injury accident,80 km/hr,No,2,1,2,0,0
3170,2018,Collision with vehicle,Y intersection,Serious injury accident,100 km/hr,No,3,1,2,0,0
3171,2018,Collision with vehicle,Y intersection,Serious injury accident,80 km/hr,No,2,2,2,0,0
3172,2018,Fall from or in moving vehicle,Cross intersection,Other injury accident,60 km/hr,No,5,2,2,0,0
3173,2018,Fall from or in moving vehicle,Cross intersection,Other injury accident,80 km/hr,No,3,1,1,0,0
3174,2018,Fall from or in moving vehicle,Cross intersection,Serious injury accident,50 km/hr,No,1,1,0,0,0
3175,2018,Fall from or in moving vehicle,Cross intersection,Serious injury accident,80 km/hr,No,5,2,3,0,0
3176,2018,Fall from or in moving vehicle,Not at intersection,Fatal accident,60 km/hr,No,2,1,1,0,0
3177,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,100 km/hr,No,1,1,0,0,0
3178,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,40 km/hr,No,2,1,1,0,0
3179,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,50 km/hr,No,6,4,2,0,1
3180,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,60 km/hr,No,2,2,0,0,0
3181,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,80 km/hr,No,8,4,2,0,0
3182,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,Camping grounds or off road,No,5,4,1,1,0
3183,2018,Fall from or in moving vehicle,Not at intersection,Other injury accident,Not known,No,8,5,3,0,1
3184,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,100 km/hr,No,8,5,2,0,1
3185,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,40 km/hr,No,5,4,1,0,0
3186,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,50 km/hr,No,7,5,3,1,0
3187,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,60 km/hr,No,6,3,2,0,1
3188,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,60 km/hr,Yes,2,1,1,0,0
3189,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,80 km/hr,No,2,2,1,0,0
3190,2018,Fall from or in moving vehicle,Not at intersection,Serious injury accident,Camping grounds or off road,No,5,2,2,1,0
3191,2018,Fall from or in moving vehicle,T intersection,Other injury accident,40 km/hr,No,2,1,1,0,0
3192,2018,Fall from or in moving vehicle,T intersection,Other injury accident,50 km/hr,No,2,1,1,0,0
3193,2018,Fall from or in moving vehicle,T intersection,Other injury accident,60 km/hr,No,1,1,0,0,0
3194,2018,Fall from or in moving vehicle,T intersection,Other injury accident,Not known,No,1,1,0,0,0
3195,2018,Fall from or in moving vehicle,T intersection,Serious injury accident,40 km/hr,No,4,1,1,0,0
3196,2018,Fall from or in moving vehicle,T intersection,Serious injury accident,50 km/hr,No,3,3,1,0,0
3197,2018,Fall from or in moving vehicle,T intersection,Serious injury accident,60 km/hr,No,8,4,2,0,0
3198,2018,Fall from or in moving vehicle,Unknown,Other injury accident,60 km/hr,No,2,1,1,1,0
3199,2018,No collision and no object struck,Cross intersection,Other injury accident,100 km/hr,No,2,1,0,0,0
3200,2018,No collision and no object struck,Cross intersection,Other injury accident,40 km/hr,No,17,9,4,1,1
3201,2018,No collision and no object struck,Cross intersection,Other injury accident,50 km/hr,No,9,6,1,0,0
3202,2018,No collision and no object struck,Cross intersection,Other injury accident,50 km/hr,Yes,1,1,0,0,0
3203,2018,No collision and no object struck,Cross intersection,Other injury accident,60 km/hr,No,19,13,5,0,2
3204,2018,No collision and no object struck,Cross intersection,Other injury accident,60 km/hr,Yes,1,1,0,0,0
3205,2018,No collision and no object struck,Cross intersection,Other injury accident,70 km/hr,No,2,2,0,0,0
3206,2018,No collision and no object struck,Cross intersection,Other injury accident,80 km/hr,No,2,1,1,0,0
3207,2018,No collision and no object struck,Cross intersection,Other injury accident,90 km/hr,No,1,1,0,0,0
3208,2018,No collision and no object struck,Cross intersection,Other injury accident,Not known,No,9,7,1,0,0
3209,2018,No collision and no object struck,Cross intersection,Serious injury accident,100 km/hr,No,2,1,1,0,0
3210,2018,No collision and no object struck,Cross intersection,Serious injury accident,40 km/hr,No,4,2,0,0,0
3211,2018,No collision and no object struck,Cross intersection,Serious injury accident,50 km/hr,No,2,2,0,0,0
3212,2018,No collision and no object struck,Cross intersection,Serious injury accident,60 km/hr,No,4,4,1,0,0
3213,2018,No collision and no object struck,Cross intersection,Serious injury accident,80 km/hr,No,6,3,2,0,0
3214,2018,No collision and no object struck,Dead end,Serious injury accident,100 km/hr,No,1,1,0,0,0
3215,2018,No collision and no object struck,Multiple intersection,Other injury accident,40 km/hr,No,1,1,0,0,0
3216,2018,No collision and no object struck,Multiple intersection,Other injury accident,60 km/hr,No,2,2,0,0,0
3217,2018,No collision and no object struck,Multiple intersection,Other injury accident,80 km/hr,No,1,1,0,0,0
3218,2018,No collision and no object struck,Multiple intersection,Other injury accident,Not known,No,2,1,0,0,0
3219,2018,No collision and no object struck,Multiple intersection,Serious injury accident,40 km/hr,No,2,1,1,0,0
3220,2018,No collision and no object struck,Multiple intersection,Serious injury accident,80 km/hr,No,1,1,0,0,0
3221,2018,No collision and no object struck,Not at intersection,Fatal accident,100 km/hr,No,8,7,4,0,2
3222,2018,No collision and no object struck,Not at intersection,Fatal accident,80 km/hr,No,9,6,5,0,0
3223,2018,No collision and no object struck,Not at intersection,Other injury accident,100 km/hr,No,45,37,21,1,6
3224,2018,No collision and no object struck,Not at intersection,Other injury accident,100 km/hr,Yes,1,1,1,0,0
3225,2018,No collision and no object struck,Not at intersection,Other injury accident,110 km/hr,No,5,4,2,0,0
3226,2018,No collision and no object struck,Not at intersection,Other injury accident,40 km/hr,No,16,14,1,0,0
3227,2018,No collision and no object struck,Not at intersection,Other injury accident,50 km/hr,No,39,23,12,0,2
3228,2018,No collision and no object struck,Not at intersection,Other injury accident,60 km/hr,No,57,38,14,0,2
3229,2018,No collision and no object struck,Not at intersection,Other injury accident,70 km/hr,No,5,4,1,0,0
3230,2018,No collision and no object struck,Not at intersection,Other injury accident,80 km/hr,No,15,10,9,0,2
3231,2018,No collision and no object struck,Not at intersection,Other injury accident,80 km/hr,Yes,2,2,1,0,0
3232,2018,No collision and no object struck,Not at intersection,Other injury accident,Camping grounds or off road,No,12,12,0,0,0
3233,2018,No collision and no object struck,Not at intersection,Other injury accident,Not known,No,32,28,3,0,0
3234,2018,No collision and no object struck,Not at intersection,Other injury accident,Other speed limit,No,1,1,0,0,0
3235,2018,No collision and no object struck,Not at intersection,Serious injury accident,100 km/hr,No,27,25,4,0,2
3236,2018,No collision and no object struck,Not at intersection,Serious injury accident,100 km/hr,Yes,1,1,1,0,0
3237,2018,No collision and no object struck,Not at intersection,Serious injury accident,110 km/hr,No,4,4,2,0,0
3238,2018,No collision and no object struck,Not at intersection,Serious injury accident,30km/hr,No,1,1,0,0,0
3239,2018,No collision and no object struck,Not at intersection,Serious injury accident,40 km/hr,No,2,2,0,0,0
3240,2018,No collision and no object struck,Not at intersection,Serious injury accident,40 km/hr,Yes,1,1,0,0,0
3241,2018,No collision and no object struck,Not at intersection,Serious injury accident,50 km/hr,No,14,14,3,1,0
3242,2018,No collision and no object struck,Not at intersection,Serious injury accident,50 km/hr,Yes,2,2,1,0,0
3243,2018,No collision and no object struck,Not at intersection,Serious injury accident,60 km/hr,No,17,16,2,0,0
3244,2018,No collision and no object struck,Not at intersection,Serious injury accident,70 km/hr,No,5,4,1,0,0
3245,2018,No collision and no object struck,Not at intersection,Serious injury accident,80 km/hr,No,15,14,4,0,2
3246,2018,No collision and no object struck,Not at intersection,Serious injury accident,Camping grounds or off road,No,1,1,0,0,0
3247,2018,No collision and no object struck,Not at intersection,Serious injury accident,Not known,No,13,10,2,0,1
3248,2018,No collision and no object struck,T intersection,Other injury accident,100 km/hr,No,3,3,0,0,0
3249,2018,No collision and no object struck,T intersection,Other injury accident,40 km/hr,No,10,6,2,0,1
3250,2018,No collision and no object struck,T intersection,Other injury accident,50 km/hr,No,18,14,5,1,0
3251,2018,No collision and no object struck,T intersection,Other injury accident,60 km/hr,No,26,16,7,0,1
3252,2018,No collision and no object struck,T intersection,Other injury accident,60 km/hr,Yes,1,1,0,0,0
3253,2018,No collision and no object struck,T intersection,Other injury accident,70 km/hr,No,2,2,0,0,0
3254,2018,No collision and no object struck,T intersection,Other injury accident,80 km/hr,No,5,3,2,0,1
3255,2018,No collision and no object struck,T intersection,Other injury accident,Camping grounds or off road,No,1,1,0,0,0
3256,2018,No collision and no object struck,T intersection,Other injury accident,Not known,No,3,2,1,0,0
3257,2018,No collision and no object struck,T intersection,Other injury accident,Other speed limit,No,2,1,0,0,0
3258,2018,No collision and no object struck,T intersection,Serious injury accident,100 km/hr,No,6,6,4,0,1
3259,2018,No collision and no object struck,T intersection,Serious injury accident,40 km/hr,Yes,1,1,0,0,0
3260,2018,No collision and no object struck,T intersection,Serious injury accident,50 km/hr,No,8,7,1,0,0
3261,2018,No collision and no object struck,T intersection,Serious injury accident,60 km/hr,No,9,8,2,0,1
3262,2018,No collision and no object struck,T intersection,Serious injury accident,70 km/hr,Yes,4,2,3,0,1
3263,2018,No collision and no object struck,T intersection,Serious injury accident,Not known,No,1,1,0,0,0
3264,2018,No collision and no object struck,Y intersection,Other injury accident,40 km/hr,No,2,1,1,0,0
3265,2018,No collision and no object struck,Y intersection,Other injury accident,50 km/hr,No,2,1,1,0,1
3266,2018,No collision and no object struck,Y intersection,Other injury accident,Not known,No,1,1,0,0,0
3267,2018,No collision and no object struck,Y intersection,Serious injury accident,60 km/hr,No,1,1,0,0,0
3268,2018,Other accident,Cross intersection,Serious injury accident,60 km/hr,No,4,3,1,0,0
3269,2018,Other accident,Not at intersection,Fatal accident,40 km/hr,No,2,1,1,0,0
3270,2018,Other accident,Not at intersection,Other injury accident,100 km/hr,No,2,1,1,0,0
3271,2018,Other accident,Not at intersection,Other injury accident,60 km/hr,No,1,1,0,0,0
3272,2018,Other accident,Not at intersection,Other injury accident,80 km/hr,No,2,1,1,0,0
3273,2018,Other accident,Not at intersection,Serious injury accident,50 km/hr,No,1,1,1,0,0
3274,2018,Other accident,Not at intersection,Serious injury accident,60 km/hr,No,3,3,2,0,0
3275,2018,Other accident,T intersection,Other injury accident,50 km/hr,No,1,1,0,0,0
3276,2018,Other accident,T intersection,Serious injury accident,50 km/hr,No,2,2,0,0,0
3277,2018,Struck Pedestrian,Cross intersection,Fatal accident,40 km/hr,No,2,1,1,0,1
3278,2018,Struck Pedestrian,Cross intersection,Fatal accident,60 km/hr,No,5,2,2,0,1
3279,2018,Struck Pedestrian,Cross intersection,Fatal accident,80 km/hr,No,4,2,2,0,0
3280,2018,Struck Pedestrian,Cross intersection,Other injury accident,40 km/hr,No,83,39,31,1,4
3281,2018,Struck Pedestrian,Cross intersection,Other injury accident,40 km/hr,Yes,3,1,0,0,0
3282,2018,Struck Pedestrian,Cross intersection,Other injury accident,50 km/hr,No,77,38,29,2,2
3283,2018,Struck Pedestrian,Cross intersection,Other injury accident,60 km/hr,No,198,99,88,3,17
3284,2018,Struck Pedestrian,Cross intersection,Other injury accident,70 km/hr,No,16,7,7,0,2
3285,2018,Struck Pedestrian,Cross intersection,Other injury accident,80 km/hr,No,27,15,11,1,2
3286,2018,Struck Pedestrian,Cross intersection,Other injury accident,Not known,No,14,7,6,0,0
3287,2018,Struck Pedestrian,Cross intersection,Other injury accident,Other speed limit,No,2,1,1,0,0
3288,2018,Struck Pedestrian,Cross intersection,Serious injury accident,40 km/hr,No,33,14,13,2,0
3289,2018,Struck Pedestrian,Cross intersection,Serious injury accident,40 km/hr,Yes,2,1,1,0,0
3290,2018,Struck Pedestrian,Cross intersection,Serious injury accident,50 km/hr,No,41,20,17,1,2
3291,2018,Struck Pedestrian,Cross intersection,Serious injury accident,60 km/hr,No,67,31,30,1,4
3292,2018,Struck Pedestrian,Cross intersection,Serious injury accident,70 km/hr,No,12,8,5,0,2
3293,2018,Struck Pedestrian,Cross intersection,Serious injury accident,80 km/hr,No,22,9,9,0,1
3294,2018,Struck Pedestrian,Cross intersection,Serious injury accident,Camping grounds or off road,No,2,1,1,0,0
3295,2018,Struck Pedestrian,Cross intersection,Serious injury accident,Not known,No,4,2,2,0,1
3296,2018,Struck Pedestrian,Dead end,Other injury accident,Not known,No,2,1,0,0,0
3297,2018,Struck Pedestrian,Multiple intersection,Fatal accident,60 km/hr,No,4,2,2,0,0
3298,2018,Struck Pedestrian,Multiple intersection,Other injury accident,40 km/hr,No,4,2,1,0,0
3299,2018,Struck Pedestrian,Multiple intersection,Other injury accident,50 km/hr,No,2,1,0,0,0
3300,2018,Struck Pedestrian,Multiple intersection,Other injury accident,60 km/hr,No,8,4,3,0,1
3301,2018,Struck Pedestrian,Multiple intersection,Other injury accident,70 km/hr,No,2,1,1,0,0
3302,2018,Struck Pedestrian,Multiple intersection,Serious injury accident,40 km/hr,No,2,1,1,0,0
3303,2018,Struck Pedestrian,Multiple intersection,Serious injury accident,50 km/hr,No,2,1,1,0,0
3304,2018,Struck Pedestrian,Multiple intersection,Serious injury accident,60 km/hr,No,9,4,4,0,0
3305,2018,Struck Pedestrian,Multiple intersection,Serious injury accident,Not known,No,2,1,0,0,0
3306,2018,Struck Pedestrian,Not at intersection,Fatal accident,100 km/hr,No,4,1,3,0,3
3307,2018,Struck Pedestrian,Not at intersection,Fatal accident,40 km/hr,No,2,2,1,0,0
3308,2018,Struck Pedestrian,Not at intersection,Fatal accident,50 km/hr,No,6,3,3,0,0
3309,2018,Struck Pedestrian,Not at intersection,Fatal accident,60 km/hr,No,6,3,3,1,0
3310,2018,Struck Pedestrian,Not at intersection,Fatal accident,60 km/hr,Yes,4,1,1,0,0
3311,2018,Struck Pedestrian,Not at intersection,Fatal accident,70 km/hr,No,4,2,2,1,0
3312,2018,Struck Pedestrian,Not at intersection,Fatal accident,80 km/hr,No,12,5,4,0,1
3313,2018,Struck Pedestrian,Not at intersection,Fatal accident,Not known,No,2,1,1,0,0
3314,2018,Struck Pedestrian,Not at intersection,Other injury accident,100 km/hr,No,11,4,4,0,0
